airline_name,country,region,avg_entry_year,modern_count_2015,modern_count_2010,diversity_score,fleet_size,pct_modern_2015,pct_modern_2010,modernity_index
SriLankan Airlines,Sri Lanka,Asia,2005.888888888889,4,6,3,9,44.44444444444444,66.66666666666666,0.4444444444444444
Sriwijaya Air,Timor oriental,Asia,1995.0,0,0,2,4,0.0,0.0,0.0
St Barth Commuter,Polynésie française,Oceania,1979.1666666666667,0,0,2,6,0.0,0.0,0.0
St Barth Executive,Polynésie française,Oceania,1991.0,0,0,1,4,0.0,0.0,0.0
Star Air,Inde,Asia,1999.0,0,0,3,10,0.0,0.0,0.0
Star Air Cargo,Afrique du Sud,Africa,1984.0,0,0,1,8,0.0,0.0,0.0
Star Aviation,Algérie,Africa,1993.5,0,0,3,4,0.0,0.0,0.0
Star Jet,Taïwan,Asia,1985.0,0,0,1,1,0.0,0.0,0.0
Star Peru,Pérou,South America,1984.857142857143,0,0,3,7,0.0,0.0,0.0
Star Wings,Allemagne,Europe,2000.0,0,0,1,1,0.0,0.0,0.0
Star Work Sky,Italie,Europe,1974.0,0,0,1,8,0.0,0.0,0.0
Starflyer,Japon,Asia,2014.0,0,2,1,2,0.0,100.0,0.0
Starlink Aviation,Canada,North America,1992.0,0,0,2,4,0.0,0.0,0.0
Starlite Aviation,Afrique du Sud,Africa,1978.0,0,0,1,4,0.0,0.0,0.0
Starlux,Taïwan,Asia,2015.107142857143,18,28,3,28,64.28571428571429,100.0,0.6428571428571429
Stellaer 212,Irlande,Europe,1991.0,0,0,1,2,0.0,0.0,0.0
Suburban Air Freight,Porto Rico,North America,1982.0,0,0,2,10,0.0,0.0,0.0
Sudan Airways,Gambie,Africa,1984.0,0,0,1,1,0.0,0.0,0.0
Summit Air,Canada,North America,1985.5454545454545,0,0,3,11,0.0,0.0,0.0
Summit Aviation,Porto Rico,North America,1987.8333333333333,0,0,4,18,0.0,0.0,0.0
Sun Air Bulgaria,Bulgarie,Europe,1989.0,0,0,1,1,0.0,0.0,0.0
Sun Country Airlines,Porto Rico,North America,1997.1304347826087,0,0,2,46,0.0,0.0,0.0
Sun-Air,Îles Féroé,Europe,1983.0,0,0,1,2,0.0,0.0,0.0
SunExpress,Turquie,Europe,2001.9259259259259,21,21,2,81,25.925925925925924,25.925925925925924,0.25925925925925924
Sunclass Airlines,Îles Féroé,Europe,2001.5454545454545,4,4,3,11,36.36363636363637,36.36363636363637,0.36363636363636365
Sundair,Croatie,Europe,1995.0,0,0,1,2,0.0,0.0,0.0
Sundt Air,Svalbard et ile Jan Mayen,Europe,2011.5,1,1,2,2,50.0,50.0,0.5
Sunkar Air,Kazakhstan,Asia,1984.0,0,0,1,2,0.0,0.0,0.0
Sunrise Airways,Antigua-et-Barbuda,North America,1985.0,0,0,2,6,0.0,0.0,0.0
Sunwest Aviation,Canada,North America,1983.5833333333333,0,0,6,12,0.0,0.0,0.0
Suparna Airlines,Taïwan,Asia,1995.5,0,0,2,12,0.0,0.0,0.0
Superior Air Charter,Porto Rico,North America,2007.0,0,0,1,3,0.0,0.0,0.0
Supernova Airlines,Ukraine,Europe,1997.0,0,0,1,1,0.0,0.0,0.0
Surf Air,Porto Rico,North America,1991.0,0,0,1,8,0.0,0.0,0.0
Surinam Airways,Suriname,South America,1997.0,0,0,1,2,0.0,0.0,0.0
Susi Air,Timor oriental,Asia,1981.2777777777778,0,0,2,18,0.0,0.0,0.0
Suzhou Aviation,Taïwan,Asia,1991.0,0,0,1,1,0.0,0.0,0.0
Svensk Luftambulans,Suède,Europe,1999.0,0,0,1,6,0.0,0.0,0.0
Svenskt Ambulansflyg,Suède,Europe,2007.0,0,0,1,6,0.0,0.0,0.0
Sweden - Swedish Maritime Administration,Suède,Europe,2001.0,0,0,1,7,0.0,0.0,0.0
Swift Copters,Suisse,Europe,1985.6666666666667,0,0,7,12,0.0,0.0,0.0
Swiftair,Espagne,Europe,1986.7272727272727,0,0,5,11,0.0,0.0,0.0
Swiftair Hellas,Grèce,Europe,1983.0,0,0,1,3,0.0,0.0,0.0
Swiss,Suisse,Europe,2008.7166666666667,27,38,6,60,45.0,63.33333333333333,0.45
Swiss Helicopter,Suisse,Europe,1986.2068965517242,0,0,3,29,0.0,0.0,0.0
Swiss Private Jet,Suisse,Europe,2000.0,0,0,2,3,0.0,0.0,0.0
Sylt Air,Allemagne,Europe,1985.6666666666667,0,0,2,3,0.0,0.0,0.0
Syrian Air,Syrie,Asia,1979.0,0,0,2,5,0.0,0.0,0.0
T'way Air,Corée du Sud,Asia,1997.7368421052631,4,4,4,38,10.526315789473683,10.526315789473683,0.10526315789473684
TAAG Angola Airlines,Angola,Africa,1992.2,3,3,4,15,20.0,20.0,0.2
TAB Cargo,Bolivie,South America,1970.0,0,0,1,1,0.0,0.0,0.0
TAE Avia,Biélorussie,Europe,1971.0,0,0,1,2,0.0,0.0,0.0
TAP Air Portugal,Portugal,Europe,2011.2051282051282,42,57,7,78,53.84615384615385,73.07692307692307,0.5384615384615384
TAR Aerolineas,Mexique,North America,1995.0,0,0,1,5,0.0,0.0,0.0
TUI fly,Allemagne,Europe,2004.6442307692307,45,45,3,104,43.269230769230774,43.269230769230774,0.4326923076923077
Taespejo Portugal,Portugal,Europe,1987.0,0,0,1,1,0.0,0.0,0.0
Taiga Air,Russie,Europe,1962.3333333333333,0,0,2,6,0.0,0.0,0.0
Talon Air,Porto Rico,North America,1986.5,0,0,3,4,0.0,0.0,0.0
Tanana Air Service,Porto Rico,North America,1964.0,0,0,1,1,0.0,0.0,0.0
Tarco Air,Gambie,Africa,1990.0,0,0,4,8,0.0,0.0,0.0
Tarom,Roumanie,Europe,1982.0,0,0,2,8,0.0,0.0,0.0
Tarp Aviation,Russie,Europe,1995.75,0,0,2,4,0.0,0.0,0.0
Tashkent Air,Ouzbékistan,Asia,1987.0,0,0,1,1,0.0,0.0,0.0
Tassili Airlines,Algérie,Africa,1989.0,0,0,2,15,0.0,0.0,0.0
TatraJet,Slovaquie,Europe,1996.0,0,0,1,1,0.0,0.0,0.0
Tbilisi Airways,Géorgie,Asia,1984.0,0,0,1,1,0.0,0.0,0.0
Team Global Express,Nouvelle-Zélande,Oceania,1983.0,0,0,2,6,0.0,0.0,0.0
Terra Avia,Moldavie,Europe,1987.7142857142858,0,0,3,7,0.0,0.0,0.0
Texel Air,Bahreïn,Asia,1997.0,0,0,1,4,0.0,0.0,0.0
Tez Jet Airlines,Kirghizistan,Asia,1982.6666666666667,0,0,2,3,0.0,0.0,0.0
Thai Airways,Thaïlande,Asia,2007.111111111111,0,23,3,45,0.0,51.11111111111111,0.0
Thai Lion Air,Thaïlande,Asia,1997.9310344827586,0,0,2,29,0.0,0.0,0.0
Thalair,France,Europe,1995.0,0,0,1,2,0.0,0.0,0.0
The King's Helicopter Flight,Territoire britannique de l'océan Indien,Asia,2001.0,0,0,1,2,0.0,0.0,0.0
The Little Jet Company,Territoire britannique de l'océan Indien,Asia,1992.0,0,0,2,4,0.0,0.0,0.0
Thrive,Porto Rico,North America,2008.1538461538462,5,5,6,13,38.46153846153847,38.46153846153847,0.3846153846153847
Thrust Flight,Porto Rico,North America,1955.0,0,0,1,6,0.0,0.0,0.0
Thunder Airlines,Canada,North America,1982.0,0,0,1,1,0.0,0.0,0.0
Tianjin Air Cargo,Taïwan,Asia,1991.0,0,0,2,5,0.0,0.0,0.0
Tianjin Airlines,Taïwan,Asia,2005.4,0,16,4,50,0.0,32.0,0.0
Tibet Airlines,Taïwan,Asia,1998.8536585365853,9,9,3,41,21.951219512195124,21.951219512195124,0.21951219512195125
Tigerair Taiwan,Taïwan,Asia,2014.0,0,7,1,7,0.0,100.0,0.0
Titan Airways,Territoire britannique de l'océan Indien,Asia,1999.8,1,1,3,5,20.0,20.0,0.2
Toos Airlines,Iran,Asia,1992.0,0,0,2,2,0.0,0.0,0.0
TopFlight Aero-Services,Bahamas,North America,1983.0,0,0,1,1,0.0,0.0,0.0
Total Express,Brésil,South America,1984.0,0,0,1,1,0.0,0.0,0.0
Total Linhas Aereas,Brésil,South America,1967.0,0,0,1,3,0.0,0.0,0.0
Toyo Aviation,Roumanie,Europe,2001.0,0,0,1,2,0.0,0.0,0.0
Trade Air,Lettonie,Europe,1983.0,0,0,1,1,0.0,0.0,0.0
Tradewind Aviation,Porto Rico,North America,1991.0,0,0,1,33,0.0,0.0,0.0
Trans Air Congo,République du Congo,Africa,1986.5,0,0,2,4,0.0,0.0,0.0
Trans Guyana Airways,Guyana,South America,1982.0,0,0,2,13,0.0,0.0,0.0
Trans Island Airways,Bahamas,North America,1986.0,0,0,2,2,0.0,0.0,0.0
Trans Maldivian Airways,Maldives,Asia,1965.0,0,0,1,61,0.0,0.0,0.0
TransNusa,Timor oriental,Asia,1993.0,0,0,1,2,0.0,0.0,0.0
Transair,Sénégal,Africa,1990.5,0,0,3,4,0.0,0.0,0.0
Transavia,France,Europe,2000.7445255474452,10,29,3,137,7.2992700729927,21.16788321167883,0.072992700729927
Transporte Aereo de Colombia,Colombie,South America,1982.0,0,0,1,1,0.0,0.0,0.0
Transportes AÃ©reos Pegaso,Mexique,North America,2002.8823529411766,0,0,4,17,0.0,0.0,0.0
Travel Management Company,Porto Rico,North America,1983.0,0,0,1,1,0.0,0.0,0.0
Travira Air,Timor oriental,Asia,1992.6363636363637,0,1,7,11,0.0,9.090909090909092,0.0
Trident Aircraft,Porto Rico,North America,2006.2,0,2,4,5,0.0,40.0,0.0
Trigana Air,Timor oriental,Asia,1984.7142857142858,0,0,2,7,0.0,0.0,0.0
Tropic Air,Belize,North America,1982.0,0,0,1,15,0.0,0.0,0.0
Tropic Ocean Airways,Porto Rico,North America,1982.0,0,0,1,1,0.0,0.0,0.0
Tulpar Air,Russie,Europe,1990.0,0,0,4,7,0.0,0.0,0.0
Tulpar Aircompany,Russie,Europe,1994.142857142857,0,0,3,7,0.0,0.0,0.0
Tunisair,Tunisie,Africa,2003.7777777777778,0,5,3,9,0.0,55.55555555555556,0.0
Tunisia - Air Force,Zimbabwe,Africa,1966.375,0,0,3,8,0.0,0.0,0.0
Turkey - Air Force,Guernesey,Europe,1998.6470588235295,0,0,2,17,0.0,0.0,0.0
Turkish Airlines,Turquie,Europe,2002.4006734006734,77,105,10,297,25.925925925925924,35.35353535353536,0.25925925925925924
Turkmenistan - Government,Turkménistan,Asia,1993.75,0,0,3,4,0.0,0.0,0.0
Turkmenistan Airlines,Turkménistan,Asia,1988.3684210526317,0,0,7,19,0.0,0.0,0.0
Twin Jet,France,Europe,1982.0,0,0,1,13,0.0,0.0,0.0
Tyrol Air Ambulance,Allemagne,Europe,1977.0,0,0,1,3,0.0,0.0,0.0
Tyrolean Jet Services,Autriche,Europe,2000.25,0,0,3,4,0.0,0.0,0.0
UND Aerospace,Porto Rico,North America,1960.6666666666667,0,0,5,9,0.0,0.0,0.0
UPS,Porto Rico,North America,1989.2517482517483,0,30,6,286,0.0,10.48951048951049,0.0
UR Airlines,Irak,Asia,1984.0,0,0,1,1,0.0,0.0,0.0
US-Bangla Airlines,Timor oriental,Asia,1997.0,0,0,1,8,0.0,0.0,0.0
USA Jet Airlines,Porto Rico,North America,1988.857142857143,0,0,3,7,0.0,0.0,0.0
USC,Allemagne,Europe,1991.0,0,0,1,1,0.0,0.0,0.0
UVT Aero,Russie,Europe,1991.0,0,0,1,7,0.0,0.0,0.0
Uganda Airlines,Ouganda,Africa,2001.0,0,0,1,4,0.0,0.0,0.0
Ukraine Air Alliance,Ukraine,Europe,1957.0,0,0,1,3,0.0,0.0,0.0
Ukraine International Airlines,Ukraine,Europe,2000.4,0,0,2,5,0.0,0.0,0.0
Ultimate Jet,Porto Rico,North America,1993.0,0,0,1,5,0.0,0.0,0.0
Uni-Fly,Territoire britannique de l'océan Indien,Asia,2007.75,0,3,2,4,0.0,75.0,0.0
Uni-Fly Heliworx,Territoire britannique de l'océan Indien,Asia,2006.5,0,1,2,2,0.0,50.0,0.0
Unicair,Allemagne,Europe,1984.8461538461538,0,0,2,13,0.0,0.0,0.0
Union Aviation,Lettonie,Europe,1997.111111111111,0,0,4,9,0.0,0.0,0.0
United Airlines,Porto Rico,North America,1999.590799031477,183,183,18,1239,14.769975786924938,14.769975786924938,0.14769975786924938
United Arab Emirates - Air Force,Guernesey,Europe,1983.9285714285713,0,0,3,14,0.0,0.0,0.0
United Aviate Academy,Porto Rico,North America,1995.0,0,0,1,50,0.0,0.0,0.0
United Kingdom - Air Ambulance,Territoire britannique de l'océan Indien,Asia,1997.0625,0,13,5,48,0.0,27.083333333333332,0.0
United Kingdom - Army Air Corps,Zimbabwe,Africa,1970.7377049180327,0,0,4,61,0.0,0.0,0.0
United Kingdom - Coast Guard,Territoire britannique de l'océan Indien,Asia,2001.0,0,0,1,3,0.0,0.0,0.0
United Kingdom - National Police Air Service,Territoire britannique de l'océan Indien,Asia,1994.0,0,0,1,1,0.0,0.0,0.0
United Kingdom - Royal Air Force,Zimbabwe,Africa,1982.5852842809365,0,0,11,299,0.0,0.0,0.0
United Kingdom - Royal Air Force Air Transport,Zimbabwe,Africa,1997.438596491228,0,0,6,57,0.0,0.0,0.0
United Kingdom - Royal Navy,Zimbabwe,Africa,1980.7826086956522,0,0,3,92,0.0,0.0,0.0
United Kingdom - UK Royal/VIP Flights,Territoire britannique de l'océan Indien,Asia,2016.0,1,1,1,1,100.0,100.0,1.0
United Nations,Ukraine,Europe,1982.2,0,0,11,30,0.0,0.0,0.0
United Nigeria Airlines,Nigeria,Africa,1995.0,0,0,1,3,0.0,0.0,0.0
United States - Air Force,Guernesey,Europe,1982.9194630872482,0,0,15,149,0.0,0.0,0.0
United States - California Department of Forestry,Porto Rico,North America,1964.3829787234042,0,0,4,47,0.0,0.0,0.0
United States - Coast Guard,Guernesey,Europe,1997.2727272727273,0,0,2,33,0.0,0.0,0.0
United States - Department of Justice,Porto Rico,North America,1977.0,0,0,2,3,0.0,0.0,0.0
United States - Department of State,Porto Rico,North America,1968.125,0,0,3,8,0.0,0.0,0.0
United States - Florida Forest Service,Porto Rico,North America,1956.8947368421052,0,0,4,19,0.0,0.0,0.0
United States - Maryland State Police,Porto Rico,North America,2001.0,0,0,1,10,0.0,0.0,0.0
United States - NASA,Porto Rico,North America,1967.6521739130435,0,0,13,46,0.0,0.0,0.0
United States - North Carolina Forest Service,Porto Rico,North America,1959.8125,0,0,6,16,0.0,0.0,0.0
United States - South Carolina Aeronautics Comm.,Porto Rico,North America,1998.0,0,0,1,1,0.0,0.0,0.0
United States - Tennessee Valley Authority,Porto Rico,North America,1996.0,0,0,1,1,0.0,0.0,0.0
United States - US Department of Interior,Porto Rico,North America,1952.7727272727273,0,0,4,22,0.0,0.0,0.0
United States - US Forest Service,Porto Rico,North America,1953.5,0,0,3,4,0.0,0.0,0.0
United States - US Immigration and Customs Enforcement,Porto Rico,North America,1973.7911392405063,0,0,7,158,0.0,0.0,0.0
University of Central Missouri Aviation,Porto Rico,North America,1955.0,0,0,1,17,0.0,0.0,0.0
University of Oklahoma School of Aviation,Porto Rico,North America,1963.0,0,0,1,1,0.0,0.0,0.0
Uniworld Air Cargo,Panama,North America,1972.6666666666667,0,0,2,3,0.0,0.0,0.0
Ural Airlines,Russie,Europe,2001.7931034482758,8,11,4,29,27.586206896551722,37.93103448275862,0.27586206896551724
Urumqi Air,Taïwan,Asia,1997.0,0,0,1,16,0.0,0.0,0.0
Utair,Russie,Europe,1990.6190476190477,0,0,7,42,0.0,0.0,0.0
Uzbekistan Airways,Ouzbékistan,Asia,1997.6451612903227,5,15,7,31,16.129032258064516,48.38709677419355,0.16129032258064516
VW Air Service,Allemagne,Europe,2005.0,0,0,1,2,0.0,0.0,0.0
Valair,Portugal,Europe,2000.0,0,0,1,1,0.0,0.0,0.0
VallJet,France,Europe,1989.857142857143,0,0,3,7,0.0,0.0,0.0
ValueJet,Nigeria,Africa,1997.6666666666667,0,0,2,3,0.0,0.0,0.0
Van Air Europe,République tchèque,Europe,1969.0,0,0,1,1,0.0,0.0,0.0
Varesh Airlines,Iran,Asia,1985.875,0,0,2,8,0.0,0.0,0.0
Venezolana,Venezuela,South America,1983.0,0,0,2,3,0.0,0.0,0.0
Ventura,Porto Rico,North America,1992.7142857142858,0,0,2,7,0.0,0.0,0.0
Venture Aviation Group,Porto Rico,North America,1986.0,0,0,4,5,0.0,0.0,0.0
Via Air,République centrafricaine,Africa,1978.8333333333333,0,0,4,6,0.0,0.0,0.0
Victory Air,Porto Rico,North America,1995.0,0,0,1,10,0.0,0.0,0.0
Vieques Air Link,Porto Rico,North America,1965.0,0,0,2,8,0.0,0.0,0.0
VietJet Air,Vietnam,Asia,2002.0,27,27,2,69,39.130434782608695,39.130434782608695,0.391304347826087
Vietnam Airlines,Vietnam,Asia,2003.8395061728395,23,40,5,81,28.39506172839506,49.382716049382715,0.2839506172839506
Vietravel Airlines,Vietnam,Asia,1993.0,0,0,1,2,0.0,0.0,0.0
Virgin Atlantic,Territoire britannique de l'océan Indien,Asia,2016.4,20,20,2,20,100.0,100.0,1.0
Virgin Australia,Îles Cocos,Oceania,1995.57,9,9,4,100,9.0,9.0,0.09
Vista America,Porto Rico,North America,1991.3333333333333,2,2,4,30,6.666666666666667,6.666666666666667,0.06666666666666667
VistaJet,Malte,Europe,2002.2857142857142,16,21,11,98,16.3265306122449,21.428571428571427,0.163265306122449
Viva,Mexique,North America,2010.2272727272727,22,34,3,44,50.0,77.27272727272727,0.5
Volare Aviation,Guernesey,Europe,1986.2,1,1,5,5,20.0,20.0,0.2
Volaris,Porto Rico,North America,2012.1057692307693,35,91,4,104,33.65384615384615,87.5,0.3365384615384615
Volga-Dnepr Airlines,Russie,Europe,1971.0,0,0,1,5,0.0,0.0,0.0
Volotea,Espagne,Europe,1995.0,0,0,1,18,0.0,0.0,0.0
Voluxis,Territoire britannique de l'océan Indien,Asia,2005.3333333333333,1,2,3,3,33.33333333333333,66.66666666666666,0.33333333333333326
Voyageur Airways,Canada,North America,1991.0,0,0,1,1,0.0,0.0,0.0
Vueling,Espagne,Europe,2004.5098039215686,4,27,4,51,7.8431372549019605,52.94117647058824,0.0784313725490196
WEJET,Porto Rico,North America,1979.0,0,0,1,1,0.0,0.0,0.0
Wamos Air,Espagne,Europe,1987.0,0,0,1,5,0.0,0.0,0.0
Warbelows Air Ventures,Porto Rico,North America,1964.0,0,0,1,6,0.0,0.0,0.0
Wasaya Airways,Canada,North America,1983.0833333333333,0,0,4,12,0.0,0.0,0.0
Weltall Avia,Russie,Europe,1984.3333333333333,0,0,2,6,0.0,0.0,0.0
West Air,Taïwan,Asia,2006.157894736842,5,11,5,19,26.31578947368421,57.89473684210527,0.2631578947368421
West Atlantic,Espagne,Europe,1997.0,0,0,1,4,0.0,0.0,0.0
WestJet,Canada,North America,1996.5,53,53,3,146,36.3013698630137,36.3013698630137,0.363013698630137
Westair Aviation,Italie,Europe,2003.0,0,3,5,6,0.0,50.0,0.0
Western Air,Bahamas,North America,1993.5,0,0,2,8,0.0,0.0,0.0
Western Air Express,Porto Rico,North America,1965.0,0,0,1,2,0.0,0.0,0.0
Western Aircraft,Porto Rico,North America,1992.6,0,0,2,10,0.0,0.0,0.0
Western Global Airlines,Porto Rico,North America,1989.7,0,0,2,20,0.0,0.0,0.0
Western Michigan University College of Aviation,Porto Rico,North America,1993.774193548387,0,0,2,62,0.0,0.0,0.0
Wheels Up,Porto Rico,North America,1997.5,0,0,5,64,0.0,0.0,0.0
White,Portugal,Europe,1995.0,0,0,1,1,0.0,0.0,0.0
Wiggins Airways,Porto Rico,North America,1967.0,0,0,2,10,0.0,0.0,0.0
Wiking Helikopter Service,Allemagne,Europe,1999.0,0,0,1,1,0.0,0.0,0.0
Winair,Corée du Nord,Asia,1965.0,0,0,1,5,0.0,0.0,0.0
Windrose Air Jetcharter,Allemagne,Europe,2010.0,0,1,2,2,0.0,50.0,0.0
Windrose Airlines,Ukraine,Europe,1991.7,0,0,5,10,0.0,0.0,0.0
Wing Aviation,Porto Rico,North America,1996.25,1,1,6,8,12.5,12.5,0.125
Wingo,Panama,North America,1997.0,0,0,1,9,0.0,0.0,0.0
Wizz Air,Malte,Europe,2011.2753623188405,159,165,3,207,76.81159420289855,79.71014492753623,0.7681159420289855
Woodgate Aviation,Territoire britannique de l'océan Indien,Asia,1964.0,0,0,1,2,0.0,0.0,0.0
World Atlantic Airlines,Porto Rico,North America,1984.0,0,0,1,8,0.0,0.0,0.0
World Cargo Airlines,Malaisie,Asia,1997.0,0,0,1,2,0.0,0.0,0.0
World2Fly,Espagne,Europe,2013.0,0,3,1,3,0.0,100.0,0.0
Worldwide Jet Charter,Porto Rico,North America,1985.2,0,0,3,5,0.0,0.0,0.0
Wright Air Service,Porto Rico,North America,1979.625,0,0,3,16,0.0,0.0,0.0
XCEL JET,Porto Rico,North America,2001.0,0,0,2,5,0.0,0.0,0.0
XE Jet,Nigeria,Africa,1991.0,0,0,1,2,0.0,0.0,0.0
XENA,Ukraine,Europe,1976.0,0,0,1,2,0.0,0.0,0.0
XO,Porto Rico,North America,1993.0,0,0,1,20,0.0,0.0,0.0
Xead Aviation,Île de Man,Europe,2005.0,0,0,1,1,0.0,0.0,0.0
Xiamen Air,Taïwan,Asia,2000.2,42,42,4,165,25.454545454545453,25.454545454545453,0.2545454545454545
Xinjiang General Aviation,Taïwan,Asia,1991.0,0,0,1,2,0.0,0.0,0.0
Xinjiang Skylink General Aviation,Taïwan,Asia,1991.0,0,0,1,1,0.0,0.0,0.0
YTO Cargo Airlines,Taïwan,Asia,1982.6666666666667,0,0,2,12,0.0,0.0,0.0
Yakutia Airlines,Russie,Europe,1993.142857142857,0,0,3,7,0.0,0.0,0.0
Yamal Airlines,Russie,Europe,2005.0,0,0,2,17,0.0,0.0,0.0
YanAir,Ukraine,Europe,1984.0,0,0,1,1,0.0,0.0,0.0
Yazd Airways,Iran,Asia,1984.0,0,0,2,3,0.0,0.0,0.0
Yellow Wings Air Services,Kenya,Africa,1982.0,0,0,1,4,0.0,0.0,0.0
Z Air,Porto Rico,North America,1983.0,0,0,1,3,0.0,0.0,0.0
ZYB Lily Jet,Taïwan,Asia,1995.0,0,0,3,6,0.0,0.0,0.0
Zafer Air,Turquie,Europe,1985.0,0,0,1,1,0.0,0.0,0.0
Zagros Airlines,Iran,Asia,1983.875,0,0,3,8,0.0,0.0,0.0
Zambia Airways,Zambie,Africa,1967.0,0,0,1,1,0.0,0.0,0.0
Zenflight,Porto Rico,North America,1999.3333333333333,0,0,2,3,0.0,0.0,0.0
Zenith Aviation,Territoire britannique de l'océan Indien,Asia,2004.5,0,1,2,2,0.0,50.0,0.0
Zetavia,Ukraine,Europe,1971.0,0,0,1,2,0.0,0.0,0.0
Zeusch Aviation,Pays-Bas,Europe,1963.0,0,0,1,2,0.0,0.0,0.0
Zimex Aviation,Suisse,Europe,1965.0,0,0,1,7,0.0,0.0,0.0
Zooom,Inde,Asia,1991.0,0,0,1,4,0.0,0.0,0.0
airblue,Pakistan,Asia,1999.5714285714287,2,2,2,7,28.57142857142857,28.57142857142857,0.2857142857142857
beOnd,Maldives,Asia,1994.0,0,0,2,2,0.0,0.0,0.0
easyJet,Territoire britannique de l'océan Indien,Asia,2005.3539325842696,19,95,3,178,10.674157303370785,53.37078651685393,0.10674157303370785
flyExclusive,Porto Rico,North America,1994.1298701298701,0,0,5,77,0.0,0.0,0.0
flyadeal,Arabie saoudite,Asia,2010.71875,0,28,3,32,0.0,87.5,0.0
flydubai,Émirats arabes unis,Asia,2009.9545454545455,60,60,2,88,68.18181818181817,68.18181818181817,0.6818181818181818
flynas,Arabie saoudite,Asia,2014.0983606557377,3,61,2,61,4.918032786885246,100.0,0.04918032786885246
iXAir,France,Europe,2003.3333333333333,0,0,2,3,0.0,0.0,0.0
mas,Irlande,Europe,1987.0,0,0,1,2,0.0,0.0,0.0
populAir,Suède,Europe,1985.0,0,0,1,11,0.0,0.0,0.0
rex. Regional Express,Îles Cocos,Oceania,1983.0,0,0,1,37,0.0,0.0,0.0
